Component_Type_Upload_Code,Price_Level_Upload_Code,Dimension_Set,Leader_Scope,Follower_Scope,Mapping_Mode,Mapping_Value,Extraction_Time
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BRMHM/000000000000153883,0052/01/08/18/07/BRMHM/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150603 11:34:18
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BRMHM/000000000000153883,0052/01/08/18/07/BRMHM/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150603 11:34:18
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BRMHM/000000000000153883,0052/01/08/18/07/BRMHM/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161026 14:46:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BTNDF/000000000000153883,0052/01/08/18/07/BTNDF/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 11:54:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BTNDF/000000000000153883,0052/01/08/18/07/BTNDF/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 11:54:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BTNDF/000000000000153883,0052/01/08/18/07/BTNDF/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 11:54:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BTNDF/000000000000153883,0052/01/08/18/07/BTNDF/000000000000154286,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 11:54:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/BTNDF/000000000000153883,0052/01/08/18/07/BTNDF/000000000000530992,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220113 11:14:01
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CANTN/000000000000153883,0052/01/08/18/07/CANTN/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CANTN/000000000000153883,0052/01/08/18/07/CANTN/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CANTN/000000000000153883,0052/01/08/18/07/NILES/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CANTN/000000000000153883,0052/01/08/18/07/NILES/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CANTN/000000000000153883,0052/01/08/18/07/NILES/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CANTN/000000000000153883,0052/01/08/18/07/NILES/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20210223 08:50:50
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CATLT/000000000000153883,0052/01/08/18/07/CATLT/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110411 13:04:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CATLT/000000000000153883,0052/01/08/18/07/CATLT/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110411 13:04:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/CEDAR/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 12:49:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/CEDAR/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 15:16:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/CEDAR/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 15:16:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/CEDAR/000000000000154286,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130925 14:39:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/CEDAR/000000000000530992,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220113 11:17:31
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUQ/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 12:49:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUQ/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 12:49:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUQ/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 14:54:54
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUQ/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130912 14:54:54
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUQ/000000000000154286,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130925 14:43:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUQ/000000000000530992,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220113 11:15:39
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUW/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:24:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUW/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:24:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUW/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:24:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,0052/01/08/18/07/DUBUW/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:24:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHATA/000000000000153883,0052/01/08/18/07/CHATA/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:30:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHATA/000000000000153883,0052/01/08/18/07/CHATA/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:30:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHATA/000000000000153883,0052/01/08/18/07/CHATA/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110318 14:02:44
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHBGN/000000000000153883,0052/01/08/18/07/CHBGN/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160302 16:42:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHBGN/000000000000153883,0052/01/08/18/07/CHBGN/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160302 16:42:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHBGN/000000000000153883,0052/01/08/18/07/CHBGN/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220609 15:21:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/CHGO_/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 12:45:39
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/CHGO_/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 12:47:32
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/CHGO_/000000000000530990,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220221 14:25:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/OHARE/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:36:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/OHARE/000000000000154230,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:36:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/OHARE/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:36:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/OHARE/000000000000530990,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220221 14:25:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/WHTG_/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:36:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/WHTG_/000000000000154230,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:36:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/WHTG_/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:36:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHGO_/000000000000154230,0052/01/08/18/07/WHTG_/000000000000530990,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220221 14:25:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:33:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:33:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:33:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000429261,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20111206 10:06:55
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000429262,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20111206 10:07:01
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000429264,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20111206 10:07:06
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHRLT/000000000000153883,0052/01/08/18/07/CHRLT/000000000000429268,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130322 10:51:34
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHSWV/000000000000153883,0052/01/08/18/07/CHSWV/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110401 15:12:00
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHSWV/000000000000153883,0052/01/08/18/07/CHSWV/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110401 15:11:32
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CHSWV/000000000000153883,0052/01/08/18/07/CHSWV/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230306 13:01:04
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CINCI/000000000000153883,0052/01/08/18/07/CINCI/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:05:29
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CINCI/000000000000153883,0052/01/08/18/07/CINCI/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:05:29
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CINCI/000000000000153883,0052/01/08/18/07/CINCI/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:05:29
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CINCI/000000000000153883,0052/01/08/18/07/CINCI/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:05:29
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CLEVE/000000000000153883,0052/01/08/18/07/CLEVE/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:04:09
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CLEVE/000000000000153883,0052/01/08/18/07/CLEVE/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:04:09
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CLEVE/000000000000153883,0052/01/08/18/07/CLEVE/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:04:09
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CLEVE/000000000000153883,0052/01/08/18/07/CLEVE/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200504 11:04:09
