Component_Type_Name,From_Domain,From_Dimension_Set,From_Dimension_Value,To_Domain,To_Dimension_Set,To_Dimension_Value,Map_Group_Name,Map_Type,Extraction_Time
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/PORLD/JL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/PORLD/L4,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/PORLD/ZK,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/PORLD/XJ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/PORLD/ZL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/PORLD/58,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SACKM/I1,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SACKM/L3,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SACKM/I2,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SACKM/L2,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SACKM/I3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SACKM/L1,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SEATL/JL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SEATL/L4,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SEATL/ZK,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SEATL/XJ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SEATL/ZL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/18/07/SEATL/58,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/COLKM/N3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/COLKM/N7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/LAVEG/PL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/LAVEG/OZ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/MISVY/QY,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/MISVY/QV,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/RENOW/PL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/RENOW/OZ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SACKM/M8,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SACKM/N1,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SACKM/M9,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SACKM/M7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SACKM/N3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SACKM/N7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SJOSE/N3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/SJOSE/N7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/STKTB/M8,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/STKTB/N1,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/STKTB/M9,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/STKTB/M7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 22 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/STKTB/N3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/22/19/07/STKTB/N7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 25 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/LAVEG/PL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/LAVEG/OZ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 25 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/RENOW/PL,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/RENOW/OZ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 25 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/SACKM/N3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/SACKM/N7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - Rack Price Type 25 - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/SJOSE/N3,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp,0097/01/25/19/07/SJOSE/N7,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052059/13/RCH2_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052059/13/RCH2_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052059/13/RCH2_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052059/13/RCH2_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052100/13/NAS4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052100/13/NAS4_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052100/13/NAS4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052100/13/NAS4_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052328/13/NAS1_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052328/13/NAS1_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052328/13/NAS1_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052328/13/NAS1_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052664/13/BRX3_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052664/13/BRX3_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052664/13/BRX3_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052664/13/BRX3_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052917/13/BRX3_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052917/13/BRX3_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052917/13/BRX3_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090052917/13/BRX3_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090059168/13/QEN2_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090059168/13/QEN2_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090059168/13/QEN2_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090059168/13/QEN2_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061024/13/MOR4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061024/13/MOR4_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061024/13/MOR4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061024/13/MOR4_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061035/13/HUD4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061035/13/HUD4_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061035/13/HUD4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061035/13/HUD4_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061036/13/UNI6_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061036/13/UNI6_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061036/13/UNI6_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061036/13/UNI6_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061307/13/MON1_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061307/13/MON1_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061307/13/MON1_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090061307/13/MON1_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062341/13/TRT4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062341/13/TRT4_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062341/13/TRT4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062341/13/TRT4_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062422/13/MIDF_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062422/13/MIDF_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062422/13/MIDF_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062422/13/MIDF_/UQ,MIGRATION,UNIT_OFFSET,20240702 12:06:05
ZCMKTR - Commission Marketer,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062521/13/BRK4_/AC,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0052/0090062521/13/BRK4_/A5,MIGRATION,UNIT_OFFSET,20240702 12:06:05
